'local_id','data-issetup','data-maingroup','data-subgroup','data-type','data-vehicle','data-productcode','data-price-root','data-ordertypeid','data-pos','sourceURL','data-s','data-site','data-pro','data-cache','data-sv','data-name','data-price','data-brand','data-cate','data-box','data-color','data-productstatus','data-premium','data-promotiontype','imageURL','percent','gift','rating','unit-sold'
'327506','0','22','42','1','1','0220042002756','19490000.0','2','0','/laptop/acer-swift-go-14-41-r251-r5-nxkg3sv005','Nomal','1','3','True','webtgdd-26-120','Laptop Acer Swift Go 14 41 R251 R5 7430U/16GB/1TB/Win11 (NX.KG3SV.005)','18690000.0','Acer','Laptop','BoxCate','Bạc','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/327506.jpg','','Quà 2.390.000₫','5',''
'329787','0','22','42','1','1','0220042002835','30990000.0','154','0','/laptop/msi-prestige-14-ai-studio-c1udxg-ultra-7-058vn','TwoPriceDetail','1','3','True','webtgdd-26-120','Laptop MSI Prestige 14 AI Studio C1UDXG Ultra 7 155H/16GB/1TB/6GB RTX3050/144Hz/Win11 (058VN)','27090000.0','MSI','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/329787.jpg','-12%','Quà 2.490.000₫','5',''
'326863','0','22','42','1','1','0220042002738','27490000.0','2','0','/laptop/dell-inspiron-16-5640-core-7-n5640c7u161w11ibu','Nomal','1','3','True','webtgdd-26-120','Laptop Dell Inspiron 16 5640 Core 7 150U/16GB/1TB/OfficeHS/Win11 (N5640-C7U161W11IBU)','25990000.0','Dell','Laptop','BoxCate','Xanh Dương','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/326863.jpg','-5%','Quà 400.000₫','5',''
'327405','0','22','42','1','1','0220042002750','19590000.0','2','0','/laptop/hp-240-g9-i5-9t2g2pt','Nomal','1','3','True','webtgdd-26-120','Laptop HP 240 G9 i5 1235U/16GB/512GB/Win11 (9T2G2PT)','15890000.0','HP','Laptop','BoxCate','Bạc','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/327405.jpg','-18%','Quà 2.490.000₫','5',''
'335171','0','22','42','1','1','0220042003056','22990000.0','2','0','/laptop/asus-vivobook-16-a1607ca-ultra-5-mb038ws','Nomal','1','3','True','webtgdd-26-120','Laptop Asus Vivobook 16 A1607CA Ultra 5 225H/16GB/512GB/OfficeHS24+365/Win11 (MB038WS)','20990000.0','Asus','Laptop','BoxCate','Bạc','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/335171.jpg','-8%','Quà 400.000₫','5',''
'333425','0','22','42','1','1','0220042002982','22990000.0','2','0','/laptop/acer-aspire-16-ai-a16-71m-71u7-ultra-7-nxj4ysv002','Nomal','1','3','True','webtgdd-26-120','Laptop Acer Aspire 16 AI A16 71M 71U7 Ultra 7 155H/16GB/512GB/Win11 (NX.J4YSV.002)','19990000.0','Acer','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/333425.jpg','-13%','Quà 2.390.000₫','5',''
'327409','0','22','42','1','1','0220042002753','27790000','2','0','/laptop/hp-elitebook-630-g10-i7-9h1n9pt?utm_flashsale=1','Nomal','1','3','False','webtgdd-26-120','Laptop HP Elitebook 630 G10 i7 1355U/16GB/512GB/Win11 (9H1N9PT)','27490000','HP','Laptop','BoxCate','Bạc','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/327409.jpg','','Quà 2.490.000₫','4.9',''
'323746','0','22','42','1','1','0220042002634','21490000.0','154','0','/laptop/acer-nitro-v-anv15-51-58an-i5-nhqnasv001','TwoPriceDetail','1','3','True','webtgdd-26-120','Laptop Acer Gaming Nitro V ANV15 51 58AN i5 13420H/8GB/512GB/4GB RTX2050/144Hz/Win11 (NH.QNASV.001)','16590000.0','Acer','Laptop','BoxCate','Đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/323746.jpg','-22%','Quà 3.290.000₫','5',''
'326641','0','22','42','1','1','0220042002725','19990000.0','2','0','/laptop/lenovo-thinkpad-v14-i7-83a00012vn','Nomal','1','3','True','webtgdd-26-120','Laptop Lenovo V14 G4 i7 1355U/16GB/512GB/Win11 (83A00012VN)','17990000.0','Lenovo','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/326641.jpg','-10%','Quà 2.490.000₫','4.9',''
'336031','0','22','42','1','1','0220042003153','38990000.0','154','0','/laptop/asus-zenbook-14-ux3405ca-ultra-9-pz204ws','TwoPriceDetail','1','3','True','webtgdd-26-120','Laptop Asus Zenbook 14 UX3405CA Ultra 9 285H/32GB/1TB/120Hz/OfficeHS24+365/Win11 (PZ204WS)','34990000.0','Asus','Laptop','BoxCate','Xanh Dương','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/336031.jpg','-10%','Quà 400.000₫','5',''
'323587','0','22','42','1','1','0220042002633','17490000.0','2','0','/laptop/acer-aspire-5-a515-58m-56yx-i5-nxkq8sv005','Nomal','1','3','True','webtgdd-26-120','Laptop Acer Aspire 5 A515 58M 56YX i5 13420H/16GB/512GB/Win11 (NX.KQ8SV.005)','14990000.0','Acer','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/323587.jpg','-14%','Quà 2.390.000₫','4.9',''
'338206','0','22','42','1','1','0220042003196','13990000.0','2','0','/laptop/hp-240-g10-i3-b73tjat','Nomal','1','3','True','webtgdd-26-120','Laptop HP 240 G10 i3 1315U/8GB/512GB/Win11 (B73TJAT)','12490000.0','HP','Laptop','BoxCate','Bạc','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/338206.jpg','-10%','Quà 2.190.000₫','',''
'329789','0','22','42','1','1','0220042002836','36990000.0','154','0','/laptop/msi-prestige-14-ai-studio-c1veg-ultra-7-056vn','TwoPriceDetail','1','3','True','webtgdd-26-120','Laptop MSI Prestige 14 AI Studio C1VEG Ultra 7 155H/32GB/1TB/6GB RTX4050/Win11 (056VN)','32590000.0','MSI','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/329789.jpg','-11%','Quà 2.490.000₫','5',''
'331508','0','22','42','1','1','0220042002852','23490000.0','2','0','/laptop/dell-inspiron-15-3530-i7-n3530i7u161w11blufp','Nomal','1','3','True','webtgdd-26-120','Laptop Dell Inspiron 15 3530 i7 1355U/16GB/1TB/120Hz/OfficeHS/Win11 (N3530-i7U161W11BLU-FP)','22490000.0','Dell','Laptop','BoxCate','Đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/331508.jpg','','Quà 400.000₫','5',''
'315906','0','22','42','1','1','0220042002449','22590000','2','0','/laptop/hp-probook-450-g10-i5-873d1pa?utm_flashsale=1','Nomal','1','3','True','webtgdd-26-120','Laptop HP Probook 450 G10 i5 1335U/16GB/512GB/Win11 (873D1PA)','21490000','HP','Laptop','BoxCate','Bạc','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/315906.jpg','','Quà 2.490.000₫','5',''
'337471','0','22','42','1','1','0220042003183','19790000.0','2','0','/laptop/dell-inspiron-15-3530-i5-71053696','Nomal','1','3','True','webtgdd-26-120','Laptop Dell Inspiron 15 3530 i5 1334U/16GB/512GB/120Hz/OfficeHS24+365/KYHD/Win11 (71053696)','18490000.0','Dell','Laptop','BoxCate','Bạc','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/337471.jpg','-6%','Quà 100.000₫','',''
'327981','0','22','42','1','1','0220042002781','19990000.0','2','0','/laptop/dell-inspiron-15-3530-i5-n3530i5u165w11slu','Nomal','1','3','True','webtgdd-26-120','Laptop Dell Inspiron 15 3530 i5 1334U/16GB/512GB/120Hz/OfficeHS/Win11 (N3530-i5U165W11SLU)','18490000.0','Dell','Laptop','BoxCate','Bạc','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/327981.jpg','-7%','Quà 400.000₫','4.9',''
'334441','0','22','42','1','1','0220042003005','24990000.0','2','0','/laptop/lenovo-ideapad-5-2in1-14irh9-i7-83kx003xvn','Nomal','1','3','True','webtgdd-26-120','Laptop Lenovo IdeaPad 5 2in1 14IRH9 i7 13620H/16GB/512GB/Win11 (83KX003XVN)','23990000.0','Lenovo','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/334441.jpg','','Quà 2.490.000₫','5',''
'313177','0','22','42','1','1','0220042002380','22990000.0','2','0','/laptop/acer-aspire-7-gaming-a715-76g-5806-i5-nhqmfsv002','Nomal','1','3','True','webtgdd-26-120','Laptop Acer Gaming Aspire 7 A715 76G 5806 i5 12450H/16GB/512GB/4GB RTX3050/144Hz/Win11 (NH.QMFSV.002)','18690000.0','Acer','Laptop','BoxCate','Đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/313177.jpg','-18%','Quà 3.290.000₫','4.9',''
'320431','0','22','42','1','1','0220042002535','28990000.0','2','0','/laptop/asus-zenbook-14-oled-ux3405ma-ultra-5-pp151w','Nomal','1','3','True','webtgdd-26-120','Laptop Asus Zenbook 14 OLED UX3405MA Ultra 5 125H/16GB/512GB/Win11','26690000.0','Asus','Laptop','BoxCate','Xanh Dương','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/320431.png','-7%','Quà 2.490.000₫','4.9',''
'332367','0','22','42','1','1','0220042002948','22990000.0','154','0','/laptop/lenovo-thinkbook-14-g6-i7-21kg00bqvn','TwoPriceDetail','1','3','True','webtgdd-26-120','Laptop Lenovo ThinkBook 14 G6 i7 1355U/16GB/512GB/Win11 (21KG00BQVN)','21190000.0','Lenovo','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/332367.jpg','-7%','Quà 2.640.000₫','5',''
'328815','0','22','42','1','1','0220042002807','28990000.0','2','0','/laptop/hp-envy-x360-14-fa0050au-r5-a29h8pa','Nomal','1','3','True','webtgdd-26-120','Laptop HP Envy X360 14 fa0050AU R5 8640HS/16GB/512GB/Win11 (A29H8PA)','26590000.0','HP','Laptop','BoxCate','Bạc','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/328815.jpg','-8%','Quà 2.490.000₫','5',''
'322959','0','22','42','1','1','0220042002632','33990000.0','2','0','/laptop/msi-prestige-13-ai-evo-a1mg-ultra-7-062vn','Nomal','1','3','True','webtgdd-26-120','Laptop MSI Prestige 13 AI Evo A1MG Ultra 7 155H/32GB/1TB/Win11 (062VN)','33690000.0','MSI','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/322959.jpg','','Quà 2.490.000₫','5',''
'315909','0','22','42','1','1','0220042002451','27790000','2','0','/laptop/hp-elitebook-630-g10-i7-873f2pa?utm_flashsale=1','Nomal','1','3','True','webtgdd-26-120','Laptop HP Elitebook 630 G10 i7 1355U/16GB/512GB/Win11 (873F2PA)','27490000','HP','Laptop','BoxCate','Bạc','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/315909.jpg','','Quà 2.490.000₫','5',''
'329429','0','22','42','1','1','0220042002827','29690000.0','154','0','/laptop/hp-victus-16-r0283tx-i5-ad9t3pa','TwoPriceDetail','1','3','True','webtgdd-26-120','Laptop HP Gaming VICTUS 16 r0283TX i5 13500H/16GB/512GB/144Hz/6GB RTX3050/Win11 (AD9T3PA)','21590000.0','HP','Laptop','BoxCate','Đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/329429.jpg','-27%','Quà 2.490.000₫','5',''
'328946','0','22','42','1','1','0220042002811','22390000.0','2','0','/laptop/dell-inspiron-15-3530-i7-71043888','Nomal','1','3','True','webtgdd-26-120','Laptop Dell Inspiron 15 3530 i7 1355U/16GB/512GB/120Hz/OfficeHS/Win11 (71043888)','21490000.0','Dell','Laptop','BoxCate','Bạc','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/328946.jpg','','Quà 400.000₫','5',''
'328473','0','22','42','1','1','0220042002797','19990000.0','2','0','/laptop/dell-vostro-3530-i5-80gg93','Nomal','1','3','True','webtgdd-26-120','Laptop Dell Vostro 3530 i5 1335U/16GB/512GB/120Hz/OfficeHS/Win11 (80GG93)','18490000.0','Dell','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/328473.jpg','-7%','Quà 400.000₫','4.9',''
'313627','0','22','42','1','1','0220042002395','14490000','154','0','/laptop/lenovo-ideapad-1-15alc7-r7-82r400c1vn','TwoPriceDetail','1','3','False','webtgdd-26-120','Laptop Lenovo Ideapad 1 15ALC7 R7 5700U/16GB/512GB/Win11 (82R400C1VN)','13190000','Lenovo','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/313627.jpg','-8%','Quà 2.490.000₫','4.9',''
'327896','0','22','42','1','1','0220042002771','29490000.0','2','0','/laptop/asus-fa507nvr-r7-lp007w','Nomal','1','3','True','webtgdd-26-120','Laptop Asus TUF Gaming A15 FA507NVR R7 7435HS/16GB/512GB/8GB RTX4060/144Hz/Win11 (LP007W)','26690000.0','Asus','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/327896.jpg','-9%','Quà 2.490.000₫','5',''
'317709','0','22','42','1','1','0220042002464','25990000.0','2','0','/laptop/asus-tuf-gaming-f15-fx507zc4-i5-hn229w','Nomal','1','3','True','webtgdd-26-120','Laptop Asus TUF Gaming F15 FX507ZC4 i5 12500H/16GB/1TB/4GB RTX3050/144Hz/Win11 (HN229W)','22190000.0','Asus','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/317709.jpg','-14%','Quà 2.490.000₫','4.9',''
'326059','0','22','42','1','1','0220042002706','27390000','2','0','/laptop/hp-victus-16-s0078ax-r5-8c5n7pa?utm_flashsale=1','Nomal','1','3','True','webtgdd-26-120','Laptop HP Gaming VICTUS 16 s0078AX R5 7640HS/16GB/512GB/6GB RTX3050/144Hz/Win11 (8C5N7PA)','22690000','HP','Laptop','BoxCate','Đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/326059.jpg','-17%','Quà 2.490.000₫','5',''
'313332','0','22','42','1','1','0220042002385','31790000.0','2','0','/laptop/acer-nitro-5-an515-58-769j-i7-nhqfhsv003','Nomal','1','3','True','webtgdd-26-120','Laptop Acer Gaming Nitro 5 Tiger AN515 58 769J i7 12700H/8GB/512GB/4GB RTX3050/144Hz/Win11 (NH.QFHSV.003)','21490000.0','Acer','Laptop','BoxCate','Đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/313332.jpg','-32%','Quà 3.290.000₫','4.9',''
'325586','0','22','42','1','1','0220042002668','27990000.0','2','0','/laptop/msi-cyborg-14-a13ve-i7-090vn','Nomal','1','3','True','webtgdd-26-120','Laptop MSI Gaming Cyborg 14 A13VE i7 13620H/16GB/512GB/6GB RTX4050/144Hz/Win11 (090VN)','27190000.0','MSI','Laptop','BoxCate','Đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/325586.jpg','','Quà 2.490.000₫','5',''
'328947','0','22','42','1','1','0220042002812','29490000.0','2','0','/laptop/dell-inspiron-16-5640-core-7-khpf5','Nomal','1','3','True','webtgdd-26-120','Laptop Dell Inspiron 16 5640 Core 7 150U/16GB/1TB/2GB MX570A/OfficeHS/Win11 (KHPF5)','26990000.0','Dell','Laptop','BoxCate','Xanh Dương','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/328947.jpg','-8%','Quà 400.000₫','5',''
'319657','0','22','42','1','1','0220042002488','23990000.0','2','0','/laptop/acer-nitro-v-anv15-51-53ne-i5-nhqnasv002','Nomal','1','3','True','webtgdd-26-120','Laptop Acer Gaming Nitro V ANV15 51 53NE i5 13420H/16GB/512GB/4GB RTX2050/144Hz/Win11 (NH.QNASV.002)','20690000.0','Acer','Laptop','BoxCate','Đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/319657.jpg','-13%','Quà 3.290.000₫','5',''
'327507','0','22','42','1','1','0220042002757','20990000.0','2','0','/laptop/acer-aspire-5-a515-58m-79r7-i7-nxkq8sv007','Nomal','1','3','True','webtgdd-26-120','Laptop Acer Aspire 5 A515 58M 79R7 i7 13620H/16GB/512GB/Win11 (NX.KQ8SV.007)','18290000.0','Acer','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/327507.jpg','-12%','Quà 2.390.000₫','4.9',''
'331749','0','22','42','1','1','0220042002928','34990000.0','2','0','/laptop/asus-s5507qa-x1e-78-100-ma090ws','Nomal','1','3','True','webtgdd-26-120','Laptop Asus Vivobook S 15 S5507QA X1E 78 100/32GB/1TB/OfficeHS/Win11 (MA090WS)','28990000.0','Asus','Laptop','BoxCate','Bạc','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/331749.jpg','-17%','Quà 400.000₫','5',''
'325699','0','22','42','1','1','0220042002685','20490000.0','154','0','/laptop/acer-aspire-a515-58gm-53pz-i5-nxkq4sv008','TwoPriceDetail','1','3','True','webtgdd-26-120','Laptop Acer Gaming Aspire 5 A515 58GM 53PZ i5 13420H/8GB/512GB/4GB RTX2050/Win11 (NX.KQ4SV.008)','15690000.0','Acer','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/325699.jpg','-23%','Quà 2.390.000₫','4.9',''
'327710','0','22','42','1','1','0220042002762','18490000.0','2','0','/laptop/msi-modern-14-c13m-i5-611vn','Nomal','1','3','True','webtgdd-26-120','Laptop MSI Modern 14 C13M i5 1335U/16GB/512GB/Win11 (611VN)','14190000.0','MSI','Laptop','BoxCate','Bạc','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/327710.jpg','-23%','Quà 2.490.000₫','5',''
'313973','0','22','42','1','1','0220042002403','29690000.0','154','0','/laptop/hp-gaming-victus-16-r0130tx-i5-8c5n5pa','TwoPriceDetail','1','3','True','webtgdd-26-120','Laptop HP Gaming VICTUS 16 r0130TX i5 13500H/16GB/512GB/144Hz/6GB RTX3050/Win11 (8C5N5PA)','21590000.0','HP','Laptop','BoxCate','Đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/313973.jpg','-27%','Quà 2.490.000₫','4.9',''
'326823','0','22','42','1','1','0220042002727','29490000','2','0','/laptop/hp-envy-x360-14-fc0094tu-ultra-5-a19c4pa?utm_flashsale=1','Nomal','1','3','True','webtgdd-26-120','Laptop HP Envy x360 14 fc0094TU Ultra 5 125U/16GB/512GB/Win11 (A19C4PA)','28290000','HP','Laptop','BoxCate','Bạc','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/326823.jpg','','Quà 2.490.000₫','5',''
'333101','0','22','42','1','1','0220042002965','26990000','2','0','/laptop/asus-tuf-gaming-f15-fx507zc4-i7-hni7mw?utm_flashsale=1','Nomal','1','3','True','webtgdd-26-120','Laptop Asus TUF Gaming F15 FX507ZC4 i7 12700H/16GB/512GB/4GB RTX3050/144Hz/Win11 (HNi7MW)','23690000','Asus','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/333101.jpg','-12%','Quà 2.490.000₫','5',''
'326280','0','22','42','1','1','0220042002711','39990000.0','2','0','/laptop/msi-katana-a15-ai-b8vg-r7-465vn','Nomal','1','3','True','webtgdd-26-120','Laptop MSI Gaming Katana A15 AI B8VG R7 8845HS/16GB/1TB/8GB RTX4070/144Hz/Win11 (465VN)','32690000.0','MSI','Laptop','BoxCate','Đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/326280.jpg','-18%','Quà 2.490.000₫','5',''
'328945','0','22','42','1','1','0220042002810','19990000.0','2','0','/laptop/dell-inspiron-15-3530-i5-71043885','Nomal','1','3','True','webtgdd-26-120','Laptop Dell Inspiron 15 3530 i5 1334U/16GB/512GB/120Hz/OfficeHS/KYHD/Win11 (71043885)','18490000.0','Dell','Laptop','BoxCate','Bạc','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/328945.jpg','-7%','Quà 400.000₫','5',''
'330165','0','22','42','1','1','0220042002846','19190000.0','154','0','/laptop/dell-inspiron-15-3530-i5-p16wd2','TwoPriceDetail','1','3','True','webtgdd-26-120','Laptop Dell Inspiron 15 3530 i5 1334U/16GB/512GB/120Hz/OfficeHS/Win11 (P16WD2)','17490000.0','Dell','Laptop','BoxCate','Đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/330165.jpg','-8%','Quà 400.000₫','5',''
'334440','0','22','42','1','1','0220042003006','21990000.0','2','0','/laptop/lenovo-ideapad-5-2in1-14irh9-i5-83kx003wvn','Nomal','1','3','True','webtgdd-26-120','Laptop Lenovo IdeaPad 5 2in1 14IRH9 i5 13420H/16GB/512GB/Win11 (83KX003WVN)','20990000.0','Lenovo','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/334440.jpg','','Quà 2.490.000₫','5',''
'326574','0','22','42','1','1','0220042002721','21690000.0','154','0','/laptop/lenovo-ideapad-slim-5-15iru9-core-5-83d0000evn','TwoPriceDetail','1','3','True','webtgdd-26-120','Laptop Lenovo Ideapad Slim 5 15IRU9 Core 5 120U/16GB/512GB/Win11 (83D0000EVN)','17690000.0','Lenovo','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/326574.jpg','-18%','Quà 2.490.000₫','5',''
'329786','0','22','42','1','1','0220042002834','19990000.0','2','0','/laptop/msi-thin-15-b13ucx-i5-2080vn','Nomal','1','3','True','webtgdd-26-120','Laptop MSI Gaming Thin 15 B13UCX i5 13420H/16GB/512GB/4GB RTX2050/144Hz/Win11 (2080VN)','16690000.0','MSI','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/329786.jpg','-16%','Quà 2.490.000₫','5',''
'327508','0','22','42','1','1','0220042002758','13990000.0','2','0','/laptop/acer-aspire-lite-al16-51p-596h-i5-nxkwzsv002','Nomal','1','3','True','webtgdd-26-120','Laptop Acer Aspire Lite AL16 51P 596H i5 1235U/8GB/512GB/Win11 (NX.KWZSV.002)','12690000.0','Acer','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/327508.jpg','-9%','Quà 2.390.000₫','5',''
'329867','0','22','42','1','1','0220042002837','19990000.0','2','0','/laptop/acer-swift-lite-14-ai-sfl14-51m-56hs-ultra-5-nxj1hsv002','Nomal','1','3','True','webtgdd-26-120','Laptop Acer Swift Lite 14 AI SFL14 51M 56HS Ultra 5 125U/16GB/512GB/Win11 (NX.J1HSV.002)','18990000.0','Acer','Laptop','BoxCate','Bạc','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/329867.jpg','-5%','Quà 2.390.000₫','5',''
'333098','0','22','42','1','1','0220042002962','28990000.0','154','0','/laptop/asus-vivobook-s-14-s5406sa-ultra-5-pp060ws','TwoPriceDetail','1','3','True','webtgdd-26-120','Laptop Asus Vivobook S 14 S5406SA Ultra 5 226V/16GB/512GB/120Hz/OfficeHS/Win11 (PP060WS)','25790000.0','Asus','Laptop','BoxCate','Xanh Dương','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/333098.jpg','-11%','Quà 400.000₫','5',''
'311117','0','22','42','1','1','0220042002354','28490000.0','2','0','/laptop/asus-vivobook-14x-oled-k3405vc-i5-km006w','Nomal','1','3','True','webtgdd-26-120','Laptop Asus Vivobook 14X OLED K3405VC i5 13500H/16GB/512GB/4GB RTX3050/Win11 (KM006W)','24490000.0','Asus','Laptop','BoxCate','Bạc','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/311117.jpg','-14%','Quà 2.490.000₫','4.9',''
'329075','0','22','42','1','1','0220042002817','10990000.0','2','0','/laptop/acer-aspire-3-a315-58-529v-i5-nxaddsv00n','Nomal','1','3','True','webtgdd-26-120','Laptop Acer Aspire 3 A315 58 529V i5 1135G7/8GB/256GB/Win11 (NX.ADDSV.00N)','10990000.0','Acer','Laptop','BoxCate','Bạc','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/329075.jpg','','Quà 300.000₫','4.9',''
'328135','0','22','42','1','1','0220042002788','28690000.0','2','0','/laptop/lenovo-ideapad-slim-5-14imh9-ultra-7-83da0020vn','Nomal','1','3','True','webtgdd-26-120','Laptop Lenovo IdeaPad Slim 5 14IMH9 Ultra 7 155H/32GB/1TB/Win11 (83DA0020VN)','26190000.0','Lenovo','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/328135.jpg','-8%','Quà 2.490.000₫','4.9',''
'335555','0','22','42','1','1','0220042003142','21990000.0','2','0','/laptop/lenovo-ideapad-slim-5-oled-14irh10-i5-83hr005yvn','Nomal','1','3','True','webtgdd-26-120','Laptop Lenovo IdeaPad Slim 5 OLED 14IRH10 i5 13420H/16GB/1TB/OfficeHS24+365 (83HR005YVN)','19690000.0','Lenovo','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/335555.jpg','-10%','Quà 400.000₫','5',''
